"NAME","Total","White","Black","Asian","Hispanic","Other","p_White","p_Black","p_Asian","p_Hispanic","p_Other","entropy5","entropy4","entropy_rice","gini_simpson","FIPS"
"Baton Rouge, LA Metro Area",802484,465308,284561,14222,27357,11036,0.5798346135250049,0.35460021632830063,0.017722471725292965,0.03409039931014201,0.013752299111259539,0.5773815146423723,0.6265608027452967,0.6277958104885716,0.5363851404782063,"12940"
"Battle Creek, MI Metro Area",136146,108664,14630,2154,6177,4521,0.7981431698323859,0.10745816990583638,0.015821250716142963,0.045370411176237274,0.033206998369397556,0.45895150968609016,0.4424029721785764,0.45126368976382514,0.3480087312451705,"12980"
"Bay City, MI Metro Area",107771,98241,1574,566,5093,2297,0.9115717586363679,0.014605042172755194,0.005251876664408793,0.04725761104564308,0.021313711480825084,0.24850484340401927,0.21879121473007956,0.22933753340096708,0.16610848329240413,"13020"
"Bay City, TX Micro Area",36702,17400,4060,693,14074,475,0.47408860552558446,0.11062067462263638,0.01888180480627759,0.3834668410440848,0.012942074001416816,0.6810812405977683,0.7505646703747088,0.7501258656665986,0.6154322224443096,"13060"
"Beatrice, NE Micro Area",22311,21432,72,81,385,341,0.9606023934382143,0.003227107704719645,0.003630496167809601,0.017256062032181434,0.015283940657074986,0.13139611341755897,0.09699311400965396,0.10645102418408747,0.07668807647534426,"13100"
"Beaumont-Port Arthur, TX Metro Area",388745,228486,94603,9591,50049,6016,0.5877528971433716,0.2433548984552856,0.024671699957555724,0.1287450642451993,0.015475440198587763,0.6685822862241044,0.7298852617069568,0.7296663098578817,0.5779014517017546,"13140"
"Beaver Dam, WI Micro Area",88759,81325,2361,460,3522,1091,0.916245113171622,0.026600119424509065,0.0051825730348471705,0.03968048310593855,0.01229171126308318,0.23983935849345858,0.23350046759332743,0.23944222523961883,0.1580348402671662,"13180"
"Beckley, WV Micro Area",78859,69246,6390,715,996,1512,0.8780988853523377,0.08103070036394071,0.009066815455433115,0.012630137333722213,0.019173461494566252,0.3053532684905807,0.2917101195737025,0.29981430863075714,0.22176702400425619,"13220"
"Bedford, IN Micro Area",46134,44562,181,224,545,622,0.9659253478995968,0.003923353708761434,0.00485542116443404,0.011813413100966749,0.01348246412624095,0.11904060813611311,0.08784480967403209,0.09632012846098245,0.06662792089802538,"13260"
"Beeville, TX Micro Area",31861,10967,2525,162,17906,301,0.3442139292552023,0.07925049433476664,0.005084586171181068,0.562003703587458,0.009447286651391985,0.5981985512793861,0.6621897449805899,0.6627163330153352,0.5592728629667646,"13300"
"Bellefontaine, OH Micro Area",45858,43385,728,238,539,968,0.9460726590780235,0.01587509267739544,0.005189934144533124,0.011753674386148546,0.021108639713899428,0.1734696056430255,0.1303327244055951,0.14264639285168765,0.10408384622895062,"13340"
"Bellingham, WA Metro Area",201140,164675,1789,6988,15756,11932,0.8187083623346922,0.008894302475887442,0.03474197076663021,0.07833349905538431,0.05932186536740579,0.4284486960910047,0.35616857905012766,0.3765365639559423,0.31877528350903583,"13380"
