"NAME","P0050001","FIPS"
"Allegany County",48946,"36003"
"Bronx County",1385108,"36005"
"Broome County",200600,"36007"
"Cattaraugus County",80317,"36009"
"Cayuga County",80026,"36011"
"Chautauqua County",134905,"36013"
"Chemung County",88830,"36015"
"Chenango County",50477,"36017"
"Clinton County",82128,"36019"
"Columbia County",63096,"36021"
"Cortland County",49336,"36023"
"Delaware County",47980,"36025"
"Dutchess County",297488,"36027"
"Erie County",919040,"36029"
"Essex County",39370,"36031"
"Franklin County",51599,"36033"
"Fulton County",55531,"36035"
"Genesee County",60079,"36037"
"Greene County",49221,"36039"
"Hamilton County",4836,"36041"
"Herkimer County",64519,"36043"
"Jefferson County",116229,"36045"
"Kings County",2504700,"36047"
"Lewis County",27087,"36049"
"Livingston County",65393,"36051"
"Madison County",73442,"36053"
"Monroe County",744344,"36055"
"Montgomery County",50219,"36057"
"Nassau County",1339532,"36059"
"New York County",1585873,"36061"
"Niagara County",216469,"36063"
"Oneida County",234878,"36065"
"Onondaga County",467026,"36067"
"Ontario County",107931,"36069"
"Orange County",372813,"36071"
"Orleans County",42883,"36073"
"Oswego County",122109,"36075"
"Otsego County",62259,"36077"
"Putnam County",99710,"36079"
"Queens County",2230722,"36081"
"Rensselaer County",159429,"36083"
"Richmond County",468730,"36085"
"Rockland County",311687,"36087"
"St. Lawrence County",111944,"36089"
"Saratoga County",219607,"36091"
"Schenectady County",154727,"36093"
"Schoharie County",32749,"36095"
"Schuyler County",18343,"36097"
"Seneca County",35251,"36099"
"Steuben County",98990,"36101"
"Suffolk County",1493350,"36103"
"Sullivan County",77547,"36105"
"Tioga County",51125,"36107"
"Tompkins County",101564,"36109"
"Ulster County",182493,"36111"
"Warren County",65707,"36113"
"Washington County",63216,"36115"
"Wayne County",93772,"36117"
"Westchester County",949113,"36119"
"Wyoming County",42155,"36121"
"Yates County",25348,"36123"
"Alamance County",151131,"37001"
"Alexander County",37198,"37003"
"Alleghany County",11155,"37005"
"Anson County",26948,"37007"
"Ashe County",27281,"37009"
"Avery County",17797,"37011"
"Beaufort County",47759,"37013"
"Bertie County",21282,"37015"
"Bladen County",35190,"37017"
"Brunswick County",107431,"37019"
"Buncombe County",238318,"37021"
"Burke County",90912,"37023"
"Cabarrus County",178011,"37025"
"Caldwell County",83029,"37027"
"Camden County",9980,"37029"
"Carteret County",66469,"37031"
"Caswell County",23719,"37033"
"Catawba County",154358,"37035"
"Chatham County",63505,"37037"
"Cherokee County",27444,"37039"
"Chowan County",14793,"37041"
"Clay County",10587,"37043"
"Cleveland County",98078,"37045"
"Columbus County",58098,"37047"
"Craven County",103505,"37049"
"Cumberland County",319431,"37051"
"Currituck County",23547,"37053"
"Dare County",33920,"37055"
"Davidson County",162878,"37057"
"Davie County",41240,"37059"
"Duplin County",58505,"37061"
"Durham County",267587,"37063"
"Edgecombe County",56552,"37065"
"Forsyth County",350670,"37067"
"Franklin County",60619,"37069"
"Gaston County",206086,"37071"
"Gates County",12197,"37073"
"Graham County",8861,"37075"
"Granville County",59916,"37077"
"Greene County",21362,"37079"
"Guilford County",488406,"37081"
"Halifax County",54691,"37083"
"Harnett County",114678,"37085"
"Haywood County",59036,"37087"
"Henderson County",106740,"37089"
"Hertford County",24669,"37091"
"Hoke County",46952,"37093"
"Hyde County",5810,"37095"
"Iredell County",159437,"37097"
"Jackson County",40271,"37099"
"Johnston County",168878,"37101"
"Jones County",10153,"37103"
"Lee County",57866,"37105"
"Lenoir County",59495,"37107"
"Lincoln County",78265,"37109"
"McDowell County",44996,"37111"
"Macon County",33922,"37113"
"Madison County",20764,"37115"
"Martin County",24505,"37117"
"Mecklenburg County",919628,"37119"
"Mitchell County",15579,"37121"
"Montgomery County",27798,"37123"
"Moore County",88247,"37125"
"Nash County",95840,"37127"
"New Hanover County",202667,"37129"
"Northampton County",22099,"37131"
"Onslow County",177772,"37133"
"Orange County",133801,"37135"
"Pamlico County",13144,"37137"
"Pasquotank County",40661,"37139"
"Pender County",52217,"37141"
"Perquimans County",13453,"37143"
"Person County",39464,"37145"
"Pitt County",168148,"37147"
"Polk County",20510,"37149"
"Randolph County",141752,"37151"
"Richmond County",46639,"37153"
"Robeson County",134168,"37155"
"Rockingham County",93643,"37157"
"Rowan County",138428,"37159"
"Rutherford County",67810,"37161"
"Sampson County",63431,"37163"
"Scotland County",36157,"37165"
"Stanly County",60585,"37167"
"Stokes County",47401,"37169"
"Surry County",73673,"37171"
"Swain County",13981,"37173"
"Transylvania County",33090,"37175"
"Tyrrell County",4407,"37177"
"Union County",201292,"37179"
"Vance County",45422,"37181"
"Wake County",900993,"37183"
"Warren County",20972,"37185"
"Washington County",13228,"37187"
"Watauga County",51079,"37189"
"Wayne County",122623,"37191"
"Wilkes County",69340,"37193"
"Wilson County",81234,"37195"
"Yadkin County",38406,"37197"
"Yancey County",17818,"37199"
"Adams County",2343,"38001"
"Barnes County",11066,"38003"
"Benson County",6660,"38005"
"Billings County",783,"38007"
"Bottineau County",6429,"38009"
"Bowman County",3151,"38011"
"Burke County",1968,"38013"
"Burleigh County",81308,"38015"
"Cass County",149778,"38017"
"Cavalier County",3993,"38019"
"Dickey County",5289,"38021"
"Divide County",2071,"38023"
"Dunn County",3536,"38025"
"Eddy County",2385,"38027"
"Emmons County",3550,"38029"
"Foster County",3343,"38031"
"Golden Valley County",1680,"38033"
"Grand Forks County",66861,"38035"
"Grant County",2394,"38037"
"Griggs County",2420,"38039"
"Hettinger County",2477,"38041"
"Kidder County",2435,"38043"
"LaMoure County",4139,"38045"
"Logan County",1990,"38047"
"McHenry County",5395,"38049"
"McIntosh County",2809,"38051"
"McKenzie County",6360,"38053"
"McLean County",8962,"38055"
"Mercer County",8424,"38057"
"Morton County",27471,"38059"
"Mountrail County",7673,"38061"
"Nelson County",3126,"38063"
"Oliver County",1846,"38065"
"Pembina County",7413,"38067"
"Pierce County",4357,"38069"
"Ramsey County",11451,"38071"
"Ransom County",5457,"38073"
"Renville County",2470,"38075"
"Richland County",16321,"38077"
"Rolette County",13937,"38079"
"Sargent County",3829,"38081"
"Sheridan County",1321,"38083"
"Sioux County",4153,"38085"
"Slope County",727,"38087"
"Stark County",24199,"38089"
"Steele County",1975,"38091"
"Stutsman County",21100,"38093"
"Towner County",2246,"38095"
"Traill County",8121,"38097"
"Walsh County",11119,"38099"
"Ward County",61675,"38101"
"Wells County",4207,"38103"
"Williams County",22398,"38105"
"Adams County",28550,"39001"
"Allen County",106331,"39003"
"Ashland County",53139,"39005"
"Ashtabula County",101497,"39007"
"Athens County",64757,"39009"
"Auglaize County",45949,"39011"
"Belmont County",70400,"39013"
"Brown County",44846,"39015"
"Butler County",368130,"39017"
"Carroll County",28836,"39019"
"Champaign County",40097,"39021"
"Clark County",138333,"39023"
"Clermont County",197363,"39025"
"Clinton County",42040,"39027"
"Columbiana County",107841,"39029"
"Coshocton County",36901,"39031"
"Crawford County",43784,"39033"
"Cuyahoga County",1280122,"39035"
"Darke County",52959,"39037"
"Defiance County",39037,"39039"
"Delaware County",174214,"39041"
"Erie County",77079,"39043"
"Fairfield County",146156,"39045"
"Fayette County",29030,"39047"
"Franklin County",1163414,"39049"
"Fulton County",42698,"39051"
"Gallia County",30934,"39053"
"Geauga County",93389,"39055"
"Greene County",161573,"39057"
"Guernsey County",40087,"39059"
"Hamilton County",802374,"39061"
"Hancock County",74782,"39063"
"Hardin County",32058,"39065"
"Harrison County",15864,"39067"
"Henry County",28215,"39069"
"Highland County",43589,"39071"
"Hocking County",29380,"39073"
"Holmes County",42366,"39075"
"Huron County",59626,"39077"
"Jackson County",33225,"39079"
"Jefferson County",69709,"39081"
"Knox County",60921,"39083"
"Lake County",230041,"39085"
"Lawrence County",62450,"39087"
"Licking County",166492,"39089"
"Logan County",45858,"39091"
"Lorain County",301356,"39093"
"Lucas County",441815,"39095"
"Madison County",43435,"39097"
"Mahoning County",238823,"39099"
"Marion County",66501,"39101"
"Medina County",172332,"39103"
"Meigs County",23770,"39105"
"Mercer County",40814,"39107"
"Miami County",102506,"39109"
"Monroe County",14642,"39111"
"Montgomery County",535153,"39113"
"Morgan County",15054,"39115"
"Morrow County",34827,"39117"
"Muskingum County",86074,"39119"
"Noble County",14645,"39121"
"Ottawa County",41428,"39123"
"Paulding County",19614,"39125"
"Perry County",36058,"39127"
"Pickaway County",55698,"39129"
"Pike County",28709,"39131"
"Portage County",161419,"39133"
"Preble County",42270,"39135"
"Putnam County",34499,"39137"
"Richland County",124475,"39139"
"Ross County",78064,"39141"
"Sandusky County",60944,"39143"
"Scioto County",79499,"39145"
"Seneca County",56745,"39147"
"Shelby County",49423,"39149"
"Stark County",375586,"39151"
"Summit County",541781,"39153"
"Trumbull County",210312,"39155"
"Tuscarawas County",92582,"39157"
"Union County",52300,"39159"
"Van Wert County",28744,"39161"
"Vinton County",13435,"39163"
"Warren County",212693,"39165"
"Washington County",61778,"39167"
"Wayne County",114520,"39169"
"Williams County",37642,"39171"
"Wood County",125488,"39173"
"Wyandot County",22615,"39175"
"Adair County",22683,"40001"
"Alfalfa County",5642,"40003"
"Atoka County",14182,"40005"
"Beaver County",5636,"40007"
"Beckham County",22119,"40009"
"Blaine County",11943,"40011"
"Bryan County",42416,"40013"
"Caddo County",29600,"40015"
"Canadian County",115541,"40017"
"Carter County",47557,"40019"
"Cherokee County",46987,"40021"
"Choctaw County",15205,"40023"
"Cimarron County",2475,"40025"
"Cleveland County",255755,"40027"
"Coal County",5925,"40029"
"Comanche County",124098,"40031"
"Cotton County",6193,"40033"
"Craig County",15029,"40035"
"Creek County",69967,"40037"
"Custer County",27469,"40039"
"Delaware County",41487,"40041"
"Dewey County",4810,"40043"
"Ellis County",4151,"40045"
"Garfield County",60580,"40047"
"Garvin County",27576,"40049"
"Grady County",52431,"40051"
"Grant County",4527,"40053"
"Greer County",6239,"40055"
"Harmon County",2922,"40057"
"Harper County",3685,"40059"
"Haskell County",12769,"40061"
"Hughes County",14003,"40063"
"Jackson County",26446,"40065"
"Jefferson County",6472,"40067"
"Johnston County",10957,"40069"
"Kay County",46562,"40071"
"Kingfisher County",15034,"40073"
"Kiowa County",9446,"40075"
"Latimer County",11154,"40077"
"Le Flore County",50384,"40079"
"Lincoln County",34273,"40081"
"Logan County",41848,"40083"
"Love County",9423,"40085"
"McClain County",34506,"40087"
"McCurtain County",33151,"40089"
"McIntosh County",20252,"40091"
"Major County",7527,"40093"
"Marshall County",15840,"40095"
"Mayes County",41259,"40097"
"Murray County",13488,"40099"
"Muskogee County",70990,"40101"
"Noble County",11561,"40103"
"Nowata County",10536,"40105"
"Okfuskee County",12191,"40107"
"Oklahoma County",718633,"40109"
"Okmulgee County",40069,"40111"
"Osage County",47472,"40113"
"Ottawa County",31848,"40115"
"Pawnee County",16577,"40117"
"Payne County",77350,"40119"
"Pittsburg County",45837,"40121"
"Pontotoc County",37492,"40123"
"Pottawatomie County",69442,"40125"
"Pushmataha County",11572,"40127"
"Roger Mills County",3647,"40129"
"Rogers County",86905,"40131"
"Seminole County",25482,"40133"
"Sequoyah County",42391,"40135"
"Stephens County",45048,"40137"
"Texas County",20640,"40139"
"Tillman County",7992,"40141"
"Tulsa County",603403,"40143"
"Wagoner County",73085,"40145"
"Washington County",50976,"40147"
"Washita County",11629,"40149"
"Woods County",8878,"40151"
"Woodward County",20081,"40153"
"Baker County",16134,"41001"
"Benton County",85579,"41003"
"Clackamas County",375992,"41005"
"Clatsop County",37039,"41007"
"Columbia County",49351,"41009"
"Coos County",63043,"41011"
"Crook County",20978,"41013"
"Curry County",22364,"41015"
"Deschutes County",157733,"41017"
"Douglas County",107667,"41019"
"Gilliam County",1871,"41021"
"Grant County",7445,"41023"
"Harney County",7422,"41025"
"Hood River County",22346,"41027"
"Jackson County",203206,"41029"
"Jefferson County",21720,"41031"
"Josephine County",82713,"41033"
"Klamath County",66380,"41035"
"Lake County",7895,"41037"
"Lane County",351715,"41039"
"Lincoln County",46034,"41041"
"Linn County",116672,"41043"
"Malheur County",31313,"41045"
"Marion County",315335,"41047"
"Morrow County",11173,"41049"
"Multnomah County",735334,"41051"
"Polk County",75403,"41053"
"Sherman County",1765,"41055"
"Tillamook County",25250,"41057"
"Umatilla County",75889,"41059"
"Union County",25748,"41061"
"Wallowa County",7008,"41063"
"Wasco County",25213,"41065"
"Washington County",529710,"41067"
"Wheeler County",1441,"41069"
"Yamhill County",99193,"41071"
"Adams County",101407,"42001"
"Allegheny County",1223348,"42003"
"Armstrong County",68941,"42005"
"Beaver County",170539,"42007"
"Bedford County",49762,"42009"
"Berks County",411442,"42011"
"Blair County",127089,"42013"
"Bradford County",62622,"42015"
"Bucks County",625249,"42017"
"Butler County",183862,"42019"
"Cambria County",143679,"42021"
"Cameron County",5085,"42023"
"Carbon County",65249,"42025"
"Centre County",153990,"42027"
"Chester County",498886,"42029"
"Clarion County",39988,"42031"
"Clearfield County",81642,"42033"
"Clinton County",39238,"42035"
"Columbia County",67295,"42037"
"Crawford County",88765,"42039"
"Cumberland County",235406,"42041"
"Dauphin County",268100,"42043"
"Delaware County",558979,"42045"
"Elk County",31946,"42047"
"Erie County",280566,"42049"
"Fayette County",136606,"42051"
"Forest County",7716,"42053"
"Franklin County",149618,"42055"
"Fulton County",14845,"42057"
"Greene County",38686,"42059"
"Huntingdon County",45913,"42061"
"Indiana County",88880,"42063"
"Jefferson County",45200,"42065"
"Juniata County",24636,"42067"
"Lackawanna County",214437,"42069"
"Lancaster County",519445,"42071"
"Lawrence County",91108,"42073"
"Lebanon County",133568,"42075"
"Lehigh County",349497,"42077"
"Luzerne County",320918,"42079"
"Lycoming County",116111,"42081"
"McKean County",43450,"42083"
"Mercer County",116638,"42085"
"Mifflin County",46682,"42087"
"Monroe County",169842,"42089"
"Montgomery County",799874,"42091"
"Montour County",18267,"42093"
"Northampton County",297735,"42095"
"Northumberland County",94528,"42097"
"Perry County",45969,"42099"
"Philadelphia County",1526006,"42101"
"Pike County",57369,"42103"
"Potter County",17457,"42105"
"Schuylkill County",148289,"42107"
"Snyder County",39702,"42109"
"Somerset County",77742,"42111"
"Sullivan County",6428,"42113"
"Susquehanna County",43356,"42115"
"Tioga County",41981,"42117"
"Union County",44947,"42119"
"Venango County",54984,"42121"
"Warren County",41815,"42123"
"Washington County",207820,"42125"
"Wayne County",52822,"42127"
"Westmoreland County",365169,"42129"
"Wyoming County",28276,"42131"
"York County",434972,"42133"
"Bristol County",49875,"44001"
"Kent County",166158,"44003"
"Newport County",82888,"44005"
"Providence County",626667,"44007"
"Washington County",126979,"44009"
"Abbeville County",25417,"45001"
"Aiken County",160099,"45003"
"Allendale County",10419,"45005"
"Anderson County",187126,"45007"
"Bamberg County",15987,"45009"
"Barnwell County",22621,"45011"
"Beaufort County",162233,"45013"
"Berkeley County",177843,"45015"
"Calhoun County",15175,"45017"
"Charleston County",350209,"45019"
"Cherokee County",55342,"45021"
"Chester County",33140,"45023"
"Chesterfield County",46734,"45025"
"Clarendon County",34971,"45027"
"Colleton County",38892,"45029"
"Darlington County",68681,"45031"
"Dillon County",32062,"45033"
"Dorchester County",136555,"45035"
"Edgefield County",26985,"45037"
"Fairfield County",23956,"45039"
"Florence County",136885,"45041"
"Georgetown County",60158,"45043"
"Greenville County",451225,"45045"
"Greenwood County",69661,"45047"
"Hampton County",21090,"45049"
"Horry County",269291,"45051"
"Jasper County",24777,"45053"
"Kershaw County",61697,"45055"
"Lancaster County",76652,"45057"
"Laurens County",66537,"45059"
"Lee County",19220,"45061"
"Lexington County",262391,"45063"
"McCormick County",10233,"45065"
"Marion County",33062,"45067"
"Marlboro County",28933,"45069"
"Newberry County",37508,"45071"
"Oconee County",74273,"45073"
"Orangeburg County",92501,"45075"
"Pickens County",119224,"45077"
"Richland County",384504,"45079"
"Saluda County",19875,"45081"
"Spartanburg County",284307,"45083"
"Sumter County",107456,"45085"
"Union County",28961,"45087"
"Williamsburg County",34423,"45089"
"York County",226073,"45091"
"Aurora County",2710,"46003"
"Beadle County",17398,"46005"
"Bennett County",3431,"46007"
"Bon Homme County",7070,"46009"
"Brookings County",31965,"46011"
"Brown County",36531,"46013"
"Brule County",5255,"46015"
"Buffalo County",1912,"46017"
"Butte County",10110,"46019"
"Campbell County",1466,"46021"
"Charles Mix County",9129,"46023"
"Clark County",3691,"46025"
"Clay County",13864,"46027"
"Codington County",27227,"46029"
"Corson County",4050,"46031"
"Custer County",8216,"46033"
"Davison County",19504,"46035"
"Day County",5710,"46037"
"Deuel County",4364,"46039"
"Dewey County",5301,"46041"
"Douglas County",3002,"46043"
"Edmunds County",4071,"46045"
"Fall River County",7094,"46047"
"Faulk County",2364,"46049"
"Grant County",7356,"46051"
"Gregory County",4271,"46053"
"Haakon County",1937,"46055"
"Hamlin County",5903,"46057"
"Hand County",3431,"46059"
"Hanson County",3331,"46061"
"Harding County",1255,"46063"
"Hughes County",17022,"46065"
"Hutchinson County",7343,"46067"
"Hyde County",1420,"46069"
"Jackson County",3031,"46071"
"Jerauld County",2071,"46073"
"Jones County",1006,"46075"
"Kingsbury County",5148,"46077"
"Lake County",11200,"46079"
"Lawrence County",24097,"46081"
"Lincoln County",44828,"46083"
"Lyman County",3755,"46085"
"McCook County",5618,"46087"
"McPherson County",2459,"46089"
"Marshall County",4656,"46091"
"Meade County",25434,"46093"
"Mellette County",2048,"46095"
"Miner County",2389,"46097"
"Minnehaha County",169468,"46099"
"Moody County",6486,"46101"
"Pennington County",100948,"46103"
"Perkins County",2982,"46105"
"Potter County",2329,"46107"
"Roberts County",10149,"46109"
"Sanborn County",2355,"46111"
"Shannon County",13586,"46113"
"Spink County",6415,"46115"
"Stanley County",2966,"46117"
"Sully County",1373,"46119"
"Todd County",9612,"46121"
"Tripp County",5644,"46123"
"Turner County",8347,"46125"
"Union County",14399,"46127"
"Walworth County",5438,"46129"
"Yankton County",22438,"46135"
"Ziebach County",2801,"46137"
"Anderson County",75129,"47001"
"Bedford County",45058,"47003"
"Benton County",16489,"47005"
"Bledsoe County",12876,"47007"
"Blount County",123010,"47009"
"Bradley County",98963,"47011"
"Campbell County",40716,"47013"
"Cannon County",13801,"47015"
"Carroll County",28522,"47017"
"Carter County",57424,"47019"
"Cheatham County",39105,"47021"
"Chester County",17131,"47023"
"Claiborne County",32213,"47025"
"Clay County",7861,"47027"
"Cocke County",35662,"47029"
"Coffee County",52796,"47031"
"Crockett County",14586,"47033"
"Cumberland County",56053,"47035"
"Davidson County",626681,"47037"
"Decatur County",11757,"47039"
"DeKalb County",18723,"47041"
"Dickson County",49666,"47043"
"Dyer County",38335,"47045"
"Fayette County",38413,"47047"
"Fentress County",17959,"47049"
"Franklin County",41052,"47051"
"Gibson County",49683,"47053"
"Giles County",29485,"47055"
"Grainger County",22657,"47057"
"Greene County",68831,"47059"
"Grundy County",13703,"47061"
"Hamblen County",62544,"47063"
"Hamilton County",336463,"47065"
"Hancock County",6819,"47067"
"Hardeman County",27253,"47069"
"Hardin County",26026,"47071"
"Hawkins County",56833,"47073"
"Haywood County",18787,"47075"
"Henderson County",27769,"47077"
"Henry County",32330,"47079"
"Hickman County",24690,"47081"
"Houston County",8426,"47083"
"Humphreys County",18538,"47085"
"Jackson County",11638,"47087"
"Jefferson County",51407,"47089"
"Johnson County",18244,"47091"
"Knox County",432226,"47093"
"Lake County",7832,"47095"
"Lauderdale County",27815,"47097"
"Lawrence County",41869,"47099"
"Lewis County",12161,"47101"
"Lincoln County",33361,"47103"
"Loudon County",48556,"47105"
"McMinn County",52266,"47107"
"McNairy County",26075,"47109"
"Macon County",22248,"47111"
"Madison County",98294,"47113"
"Marion County",28237,"47115"
"Marshall County",30617,"47117"
"Maury County",80956,"47119"
"Meigs County",11753,"47121"
"Monroe County",44519,"47123"
"Montgomery County",172331,"47125"
"Moore County",6362,"47127"
"Morgan County",21987,"47129"
"Obion County",31807,"47131"
"Overton County",22083,"47133"
"Perry County",7915,"47135"
"Pickett County",5077,"47137"
"Polk County",16825,"47139"
"Putnam County",72321,"47141"
"Rhea County",31809,"47143"
"Roane County",54181,"47145"
"Robertson County",66283,"47147"
"Rutherford County",262604,"47149"
"Scott County",22228,"47151"
"Sequatchie County",14112,"47153"
"Sevier County",89889,"47155"
"Shelby County",927644,"47157"
"Smith County",19166,"47159"
"Stewart County",13324,"47161"
"Sullivan County",156823,"47163"
"Sumner County",160645,"47165"
"Tipton County",61081,"47167"
"Trousdale County",7870,"47169"
"Unicoi County",18313,"47171"
"Union County",19109,"47173"
"Van Buren County",5548,"47175"
"Warren County",39839,"47177"
"Washington County",122979,"47179"
"Wayne County",17021,"47181"
"Weakley County",35021,"47183"
"White County",25841,"47185"
"Williamson County",183182,"47187"
"Wilson County",113993,"47189"
"Anderson County",58458,"48001"
"Andrews County",14786,"48003"
"Angelina County",86771,"48005"
"Aransas County",23158,"48007"
"Archer County",9054,"48009"
"Armstrong County",1901,"48011"
"Atascosa County",44911,"48013"
"Austin County",28417,"48015"
"Bailey County",7165,"48017"
"Bandera County",20485,"48019"
"Bastrop County",74171,"48021"
"Baylor County",3726,"48023"
"Bee County",31861,"48025"
"Bell County",310235,"48027"
"Bexar County",1714773,"48029"
"Blanco County",10497,"48031"
"Borden County",641,"48033"
"Bosque County",18212,"48035"
"Bowie County",92565,"48037"
"Brazoria County",313166,"48039"
"Brazos County",194851,"48041"
"Brewster County",9232,"48043"
"Briscoe County",1637,"48045"
"Brooks County",7223,"48047"
"Brown County",38106,"48049"
"Burleson County",17187,"48051"
"Burnet County",42750,"48053"
"Caldwell County",38066,"48055"
"Calhoun County",21381,"48057"
"Callahan County",13544,"48059"
"Cameron County",406220,"48061"
"Camp County",12401,"48063"
"Carson County",6182,"48065"
"Cass County",30464,"48067"
"Castro County",8062,"48069"
"Chambers County",35096,"48071"
"Cherokee County",50845,"48073"
"Childress County",7041,"48075"
"Clay County",10752,"48077"
"Cochran County",3127,"48079"
"Coke County",3320,"48081"
"Coleman County",8895,"48083"
"Collin County",782341,"48085"
"Collingsworth County",3057,"48087"
"Colorado County",20874,"48089"
"Comal County",108472,"48091"
"Comanche County",13974,"48093"
"Concho County",4087,"48095"
"Cooke County",38437,"48097"
"Coryell County",75388,"48099"
"Cottle County",1505,"48101"
"Crane County",4375,"48103"
"Crockett County",3719,"48105"
"Crosby County",6059,"48107"
"Culberson County",2398,"48109"
"Dallam County",6703,"48111"
"Dallas County",2368139,"48113"
"Dawson County",13833,"48115"
"Deaf Smith County",19372,"48117"
"Delta County",5231,"48119"
"Denton County",662614,"48121"
"DeWitt County",20097,"48123"
"Dickens County",2444,"48125"
"Dimmit County",9996,"48127"
"Donley County",3677,"48129"
"Duval County",11782,"48131"
"Eastland County",18583,"48133"
"Ector County",137130,"48135"
"Edwards County",2002,"48137"
"Ellis County",149610,"48139"
"El Paso County",800647,"48141"
"Erath County",37890,"48143"
"Falls County",17866,"48145"
"Fannin County",33915,"48147"
"Fayette County",24554,"48149"
"Fisher County",3974,"48151"
"Floyd County",6446,"48153"
"Foard County",1336,"48155"
"Fort Bend County",585375,"48157"
"Franklin County",10605,"48159"
"Freestone County",19816,"48161"
"Frio County",17217,"48163"
"Gaines County",17526,"48165"
"Galveston County",291309,"48167"
"Garza County",6461,"48169"
"Gillespie County",24837,"48171"
"Glasscock County",1226,"48173"
"Goliad County",7210,"48175"
"Gonzales County",19807,"48177"
"Gray County",22535,"48179"
"Grayson County",120877,"48181"
"Gregg County",121730,"48183"
"Grimes County",26604,"48185"
"Guadalupe County",131533,"48187"
"Hale County",36273,"48189"
"Hall County",3353,"48191"
"Hamilton County",8517,"48193"
"Hansford County",5613,"48195"
"Hardeman County",4139,"48197"
"Hardin County",54635,"48199"
"Harris County",4092459,"48201"
"Harrison County",65631,"48203"
"Hartley County",6062,"48205"
"Haskell County",5899,"48207"
"Hays County",157107,"48209"
"Hemphill County",3807,"48211"
"Henderson County",78532,"48213"
"Hidalgo County",774769,"48215"
"Hill County",35089,"48217"
"Hockley County",22935,"48219"
"Hood County",51182,"48221"
"Hopkins County",35161,"48223"
"Houston County",23732,"48225"
"Howard County",35012,"48227"
"Hudspeth County",3476,"48229"
"Hunt County",86129,"48231"
"Hutchinson County",22150,"48233"
"Irion County",1599,"48235"
"Jack County",9044,"48237"
"Jackson County",14075,"48239"
"Jasper County",35710,"48241"
"Jeff Davis County",2342,"48243"
"Jefferson County",252273,"48245"
"Jim Hogg County",5300,"48247"
"Jim Wells County",40838,"48249"
"Johnson County",150934,"48251"
"Jones County",20202,"48253"
"Karnes County",14824,"48255"
"Kaufman County",103350,"48257"
"Kendall County",33410,"48259"
"Kenedy County",416,"48261"
"Kent County",808,"48263"
"Kerr County",49625,"48265"
"Kimble County",4607,"48267"
"King County",286,"48269"
"Kinney County",3598,"48271"
"Kleberg County",32061,"48273"
"Knox County",3719,"48275"
"Lamar County",49793,"48277"
"Lamb County",13977,"48279"
"Lampasas County",19677,"48281"
"La Salle County",6886,"48283"
"Lavaca County",19263,"48285"
"Lee County",16612,"48287"
"Leon County",16801,"48289"
"Liberty County",75643,"48291"
"Limestone County",23384,"48293"
"Lipscomb County",3302,"48295"
"Live Oak County",11531,"48297"
"Llano County",19301,"48299"
"Loving County",82,"48301"
"Lubbock County",278831,"48303"
"Lynn County",5915,"48305"
"McCulloch County",8283,"48307"
"McLennan County",234906,"48309"
"McMullen County",707,"48311"
"Madison County",13664,"48313"
"Marion County",10546,"48315"
"Martin County",4799,"48317"
"Mason County",4012,"48319"
"Matagorda County",36702,"48321"
"Maverick County",54258,"48323"
"Medina County",46006,"48325"
"Menard County",2242,"48327"
"Midland County",136872,"48329"
"Milam County",24757,"48331"
"Mills County",4936,"48333"
"Mitchell County",9403,"48335"
"Montague County",19719,"48337"
"Montgomery County",455746,"48339"
"Moore County",21904,"48341"
"Morris County",12934,"48343"
"Motley County",1210,"48345"
"Nacogdoches County",64524,"48347"
"Navarro County",47735,"48349"
"Newton County",14445,"48351"
"Nolan County",15216,"48353"
"Nueces County",340223,"48355"
"Ochiltree County",10223,"48357"
"Oldham County",2052,"48359"
"Orange County",81837,"48361"
"Palo Pinto County",28111,"48363"
"Panola County",23796,"48365"
"Parker County",116927,"48367"
"Parmer County",10269,"48369"
"Pecos County",15507,"48371"
"Polk County",45413,"48373"
"Potter County",121073,"48375"
"Presidio County",7818,"48377"
"Rains County",10914,"48379"
"Randall County",120725,"48381"
"Reagan County",3367,"48383"
"Real County",3309,"48385"
"Red River County",12860,"48387"
"Reeves County",13783,"48389"
"Refugio County",7383,"48391"
"Roberts County",929,"48393"
"Robertson County",16622,"48395"
"Rockwall County",78337,"48397"
"Runnels County",10501,"48399"
"Rusk County",53330,"48401"
"Sabine County",10834,"48403"
"San Augustine County",8865,"48405"
"San Jacinto County",26384,"48407"
"San Patricio County",64804,"48409"
"San Saba County",6131,"48411"
"Schleicher County",3461,"48413"
"Scurry County",16921,"48415"
"Shackelford County",3378,"48417"
"Shelby County",25448,"48419"
"Sherman County",3034,"48421"
"Smith County",209714,"48423"
"Somervell County",8490,"48425"
"Starr County",60968,"48427"
"Stephens County",9630,"48429"
"Sterling County",1143,"48431"
"Stonewall County",1490,"48433"
"Sutton County",4128,"48435"
"Swisher County",7854,"48437"
"Tarrant County",1809034,"48439"
"Taylor County",131506,"48441"
"Terrell County",984,"48443"
"Terry County",12651,"48445"
"Throckmorton County",1641,"48447"
"Titus County",32334,"48449"
"Tom Green County",110224,"48451"
"Travis County",1024266,"48453"
"Trinity County",14585,"48455"
"Tyler County",21766,"48457"
"Upshur County",39309,"48459"
"Upton County",3355,"48461"
"Uvalde County",26405,"48463"
"Val Verde County",48879,"48465"
"Van Zandt County",52579,"48467"
"Victoria County",86793,"48469"
"Walker County",67861,"48471"
"Waller County",43205,"48473"
